id,tool,token,lemma,assigned_pos,context,absolute_freq,pos_correct,correct_pos,lemma_correct,correct_lemma
654,Stanza,klíč,klíč,NOUN,"Mallory zachytí veřejný klíč Alice a nahradí ho svým veřejným klíčem (s obsaženou falešnou informací, že pochází od Alice).",910,yes,,yes,
655,UDPipe,bud,být,AUX,"Z hlediska mezistátních akcí důležité dva termíny: 15. března, kdy bud známo stanovisko IIHF, další je 15. duben, nejzazší termín, kdy padne rozhodnutí o šampionátu.",27,yes,,yes,
656,UDPipe,tisícin,tisícina,NUM,"Grand Prix Ameriky prostřední kategorie po dramatickém souboji vyhrál Acosta, který tak letos zvítězil už podruhé, Arbolino na něj ztratil jen 146 tisícin sekundy.",83,yes,,yes,
657,UDPipe,dotovaných,dotovaný,ADJ,"Ze 44 startů sice zvítězil jen čtyřikrát, ale připsal si hned patnáct dotovaných výsledků elitní kategorie blacktype!",43,yes,,yes,
658,Stanza,ohřátí,ohřátí,NOUN,"Jejich odstranění z kapaliny je ale relativně snadné: Stačí aby v určité části procesu došlo k ohřátí nad teploty blízké 100 °C, kdy se vysráží a později odstraní jako mechanická nečistota.",25,yes,,yes,
659,UDPipe,Finalista,finalista,NOUN,Finalista z EURO 1996 zazářil během letošního mistrovství Evropy komentováním pro Českou televizi.,36,yes,,yes,
660,UDPipe,Klánovice,Klánovice,PROPN,Od 29. dubna 2017 zavedena přečíslováním z linky 251 v trase Nádraží Klánovice – Hulická – Sídliště Rohožník.,29,yes,,yes,
661,Stanza,.,.,PUNCT,Roku 1980 byla skupina reorganizována v komisi.,5115125,yes,,yes,
662,UDPipe,Turína,Turín,PROPN,Stopy RNA viru se objevily už v prosincových vzorcích z Milána a Turína.,75,yes,,yes,
663,UDPipe,meteorologická,meteorologický,ADJ,"Řecká meteorologická služba varovala před vysokým rizikem požárů v tomto týdnu, zatímco se země vzpamatovává z první velké letní vlny veder.",185,yes,,yes,
664,UDPipe,stíhacímu,stíhací,ADJ,Rok 1995 znamenal pro všechny L-39ZA zařazení k 31. stíhacímu křídlu z letiště Sliač.,6,yes,,yes,
665,Stanza,posadíte,posadit,VERB,"O to překvapivější pak je, když se posadíte dovnitř.",11,yes,,yes,
666,Stanza,řadě,řada,NOUN,"V řadě zemí se porušení tohoto pravidla dosud tolerovalo, vymáháno bylo hlavně ve Francii nebo Španělsku.",10400,yes,,yes,
667,Stanza,formálních,formální,ADJ,Tento nástroj se hodí pro tvorbu zábavných profilových obrázků na sociální sítě nebo formálních portrétů pro pracovní účely.,113,yes,,yes,
668,Stanza,Knudsonovy,Knudsonův,ADJ,"Tyto šířící se chyby, následně děděné po buněčných generacích jako jeden ze základů rakovinného bujení je podstatou Knudsonovy hypotézy (two-hit hypothesis).",1,yes,,yes,
669,Stanza,ani,ani,CCONJ,"O žádném příměří nemůže být ani řeč,"" napsal podle ní na Telegramu vůdce proruských separatistů v ukrajinské Doněcké oblasti Denis Pušilin.",70499,yes,,yes,
670,Stanza,nechávala,nechávat,VERB,"Tím, že si Čepro vzalo úvěr od Robin Oilu na nákup jeho čerpacích stanic, vyvedlo ze společnosti dvě miliardy korun, které si firma nechávala na běžných a spořicích účtech.",146,yes,,yes,
671,UDPipe,bombardovat,bombardovat,VERB,"Ozbrojené křídlo Hamásu večer pohrozilo, že začne popravovat rukojmí, pokud izraelská armáda bude bez varování bombardovat domy v Gaze.",97,yes,,yes,
672,Stanza,že,že,SCONJ,"Po odpálení této bomby a několika dalších termojaderných náloží se obě supervelmoci dohodly, že atmosférické jaderné testy jsou příliš nebezpečné kvůli radioaktivnímu spadu.",656192,yes,,yes,
673,UDPipe,osobitost,osobitost,NOUN,"Vstoupila do širšího povědomí, aniž by jakkoli slevila z vysokých nároků na osobitost hudebního vyjádření a hloubku sdělení písniček, které sice až na výjimky neslýcháme z rádií, ale publikum na koncertech je zná zpaměti.",44,yes,,yes,
674,UDPipe,Felix,Felix,PROPN,"Felix: „Když se podívám na moje fotky z doby, kdy mi bylo jako Felixovi čtyřicet, je to jedna ku jedný.",591,yes,,yes,
675,Stanza,vleklé,vleklý,ADJ,"Přestože pro Maďary jsou ve vztahu k válce určující spíše vleklé spory s Ukrajinou o práva Maďarů v Zakarpatsku, než historická zkušenost ruské okupace.",164,yes,,yes,
676,UDPipe,ujištění,ujištění,NOUN,"Charlanové se přitom před zápasem dostalo ujištění od prozatímního prezidenta mezinárodní federace FEI Emmanuela Katsiadakise, že dotek se soupeřčinou šavlí bude stačit.",180,yes,,yes,
677,Stanza,mozaika,mozaika,NOUN,V levé části památníku je mozaika symbolizující bojující barikádníky,83,yes,,yes,
678,Stanza,konečném,konečný,ADJ,"Dvě kola před tím obírají rudí po bezgólové remíze Třinec na jeho půdě o bod (na podzim ho porazila doma 2:0), v konečném účtování lepší brankový poměr hovoří ve prospěch Slavie.",617,yes,,yes,
679,Stanza,angiografii,angiografie,NOUN,"Po angiografii bylo jasné, že má tato osoba ze sedmdesáti až osmdesáti procent ucpané cévy.",3,yes,,yes,
680,Stanza,Šrí,Šrí,PROPN,Vodní nádrž Udawalawe bývala třetí největší zásobárnou vody na Šrí Lance.,58,yes,,yes,
681,Stanza,Prea,Prea,PROPN,"Při nehodě zemřeli Marek, jeho těhotná partnerka Eva i osmiletá dcera Prea Sofia.",1,yes,,yes,
682,Stanza,Favorité,favorit,NOUN,Favorité na vítězství jsou tři.,24,yes,,yes,
683,Stanza,Rotterham,Rotterham,PROPN,"Příznivci krajní pravice zaútočili při násilných protestech na policejní složky, mešity či se ve městě Rotterham pokusili vniknout do hotelu, v němž bydlí azylanti, a chtěli ho zapálit.",2,yes,,yes,
684,Stanza,půlnoc,půlnoc,NOUN,"Po čtvrtém by asi za mantinel vyrazily taky, tahle partička na zimáku pořád ještě zůstávala, i když se blížila půlnoc.",97,yes,,yes,
685,UDPipe,Technika,technika,NOUN,"Technika ho ale již dostatečně neuspokojovala, a tak se rozhodl přesunout své pracovní zájmy do oblasti podnikového poradenství.",135,yes,,yes,
686,UDPipe,hospitalizovaný,hospitalizovaný,ADJ,"V stručném společném prohlášení to dnes uvedly slovenský úřad vlády a fakultní nemocnice v Banské Bystrici, kde je předseda slovenské vlády od útoku z minulé středy hospitalizovaný.",111,yes,,yes,
687,UDPipe,Subjektivně,subjektivně,ADV,"Subjektivně si myslím, že hlavním důvodem byla obava z toho, že by je tito lidé mohli na kandidátce přeskočit a voliči by je mohli vykroužkovat na lepší místa.",11,yes,,yes,
688,Stanza,neradostný,radostný,ADJ,Zakopalův odchod z našeho divadla byl velice neradostný.,11,yes,,yes,
689,UDPipe,Honzy,Honza,PROPN,"V devíti letech jsme dostali telefon, v patnácti počítač,“ vysvětlil Maxmilián v pořadu 7 pádů Honzy Dědka.",272,yes,,yes,
690,Stanza,Obelix,Obelix,PROPN,Vyhrajte s Nedělním Bleskem ceny k filmu Asterix a Obelix: Říše středu Soutěžte s Nedělním Bleskem o ceny k filmu Pes Nádhera na Plese jako Brno!,18,yes,,yes,
691,Stanza,pomalu,pomalu,ADV,"Když se zlepší cena, dojezd a rychlost dobíjení – což se pomalu děje – nevidím důvod, aby se těmto typům vozů kdokoliv bránil.",4737,yes,,yes,
692,UDPipe,svaté,svatý,ADJ,Hodinu po skončení pohřbu v Divadle na Vinohradech se konala zádušní mše v nedalekém kostele svaté Ludmily.,831,yes,,yes,
693,UDPipe,Jachtař,jachtař,NOUN,Jachtař David Křížek si ve vězení odpykává pětiletý trest za napomáhání při tunelování kampeličky Metropolitní spořitelní družstvo.,3,yes,,yes,
694,Stanza,je,být,AUX,"Celá konstrukce je ve směrovém oblouku, který má poloměr 747,5 metru.",725766,yes,,yes,
695,Stanza,smýká,smýkat,VERB,"Video, na němž hudební magnát Combs násilně smýká Venturovou po chodbě, pochází údajně z kamer již zavřeného hotelu InterContinental v Los Angeles.",4,yes,,yes,
696,UDPipe,Ulich,Ulich,PROPN,"A to, vìøím, bude i náš pøípad,“ dodal Ulich.",20,yes,,yes,
697,Stanza,byl,být,AUX,"Není divu, že z pojetí českého profesionalismu byl rozčarovaný a ventiloval to v televizi.",182603,yes,,yes,
698,Stanza,poukazují,poukazovat,VERB,"Jiní poukazují na jejich nezvyklé oděvy, další připomínají obvinění z pohlavního zneužívání.",539,yes,,yes,
699,UDPipe,ADOL,ADOL,NOUN,"Veškerá inzerce pro města a obce je proto zdarma,“ vysvětlil Pavel Tomek, majitel společnosti ADOL Monitor, která má neziskový portál na starosti.",1,no,X,yes,
700,UDPipe,půlměsícem,půlměsíc,NOUN,První měl tvar červeně smaltovaného kulatého medailonu s bíle smaltovanou pěticípou hvězdou a půlměsícem.,18,yes,,yes,
701,UDPipe,svým,svůj,DET,"Od inferenční statistiky (nebo induktivní statistiky) se popisná statistika liší svým cílem shrnout vzorek, spíše než použít data k získání informací o populaci, o které se předpokládá, že vzorek dat reprezentuje.",23580,yes,,yes,
702,UDPipe,tisících,tisíc,NUM,Země v nové bilanci zveřejněné ve středu informovala o více než 8500 mrtvých a na 40 tisících zraněných.,617,yes,,yes,
703,Stanza,nepříjemný,příjemný,ADJ,"Při prvním pokusu předvedla vynikající jízdu, ale jen pár sekund před vypršením minutového limitu měla nepříjemný pád a nezvládla poté ani jízdu číslo dvě.",603,yes,,yes,
704,Stanza,Lombardie,Lombardie,PROPN,Druhou obětí je sedmdesátiletá žena z oblasti Lombardie.,163,yes,,yes,
705,UDPipe,placený,placený,ADJ,"Z nultého by se vyplácel základní solidární důchod placený z daní, z prvního pilíře pak zásluhová část dál hrazená z odvodů.",163,yes,,yes,
706,Stanza,6300,6300,NUM,"Později se její růst zmírnil, kolem 08:30 SELČ vykazovala nárůst zhruba o 20 procent na 257 eur (asi 6300 Kč) za megawatthodinu (MWh).",41,yes,,yes,
707,UDPipe,hodit,hodit,VERB,Do rakve si v nedìli každý mohl symbolicky zatlouct „poslední høebíèek“ nebo hodit libovolný vzkaz vládì.,970,yes,,yes,
708,Stanza,hodně,hodně,NOUN,"Skoro dvoumetrový pořízek často blokuje střely, má hodně přihrávek za zápas, nenajdeme u něj žádnou destrukci.",23238,no,ADV,yes,
709,UDPipe,Amnestie,amnestie,NOUN,"Amnestie mu nestačila, od státu žádal miliony.",17,yes,,yes,
710,Stanza,což,což,PRON,"Míč ve hře diváci vidí v průměru ve 47 % zápasu, což je dokonce méně než v minulé sezoně.",52354,yes,,yes,
711,UDPipe,komoru,komora,NOUN,"Po prvním kole se zdálo, že Macronův riskantní tah, kdy okamžitě po vítězství lepenistů v evropských volbách, vsadil Francii do politické hry a rozpustil dolní komoru parlamentu, naprosto selhal.",269,yes,,yes,
712,Stanza,zahrnuli,zahrnout,VERB,Rod Copiapoa vytvořili Britton a Rose 1922 a zahrnuli do něj 6 druhů.,63,yes,,yes,
713,UDPipe,Sloužili,sloužit,VERB,"Sloužili totalitě, dlouho žili ve svobodném světě!",4,yes,,yes,
714,UDPipe,krojů,kroj,NOUN,Můj sen o nafocení národních krojů se ostatně rozpadl ihned po příjezdu.,47,yes,,yes,
715,UDPipe,Marko,Marko,PROPN,"V tomto ohledu je lepší než Marko Daňo (17,65 %, 27 gólů, 153 střel), lídr extraligových střelců.",227,yes,,yes,
716,Stanza,pokrýt,pokrýt,VERB,"U společnosti MERO ČR jsou uskladněny operativní zásoby ropy, které nám umožní výpadek dodávek pokrýt minimálně do druhé poloviny srpna.",696,yes,,yes,
717,UDPipe,Zábranského,Zábranský,PROPN,"Až na Davida Zábranského a Andreu Sedláčkovou však vlastně nevidím v poslední době mnoho literátů, kteří by na něj přímo navazovali nebo se jej v díle dotýkali.",90,yes,,yes,
718,Stanza,prožiju,prožít,VERB,"Prožil jsem karanténu v Čechách, prožiju ji ve Španělsku,“ míní Michal, který v domě nad mořem má i svůj bunkr.",6,yes,,yes,
719,Stanza,půjčku,půjčka,NOUN,"Firma získala půjčku, za kterou ručí stát a která má Adidasu pomoci přežít krizi.",510,yes,,yes,
720,UDPipe,fotbalovou,fotbalový,ADJ,"Profesionální fotbalovou kariéru ukončil v červnu 2017 ve věku 31 let, poté se začal věnovat podnikání.",516,yes,,yes,
721,UDPipe,bohatší,bohatý,ADJ,"Relativně málo, protože jsme bohatší blok a ztráty za nerealizovaný byznys se rozložily.",389,yes,,yes,
722,Stanza,zesílenou,zesílený,ADJ,Na příčném řezu mají prstence zesílenou stěnu a zmenšený průsvit.,39,yes,,yes,
723,Stanza,debutujícím,debutující,ADJ,"Pokud by dnes Hložek do hry zasáhl, a je jedno, zda od začátku nebo v průběhu utkání, stane se nejmladším debutujícím hráčem historie české reprezentace.",6,yes,,yes,
724,UDPipe,začátku,začátek,NOUN,"Ale taky jsem to tady měl tak, že v posledním týdnu jsem byl lepší než na začátku.“",25911,yes,,yes,
725,Stanza,Bartošek,Bartošek,PROPN,"Po skončení vyměřeného času opět odmítl od řečniště odejít, Bartošek mu stejně jako v případě vypnul mikrofon a znovu ho obklopili opoziční zákonodárci.",225,yes,,yes,
726,Stanza,od,od,ADP,"Dar jsme dostali před šesti lety, v roce 2016, od společnosti Czech Dubai Expo 2020 Business Council.",207215,yes,,yes,
727,UDPipe,schovávají,schovávat,VERB,"Z místnosti sloužící jako kancelář a přípravna jídla vstupujeme na ochoz nad boxy, kde se schovávají draví vačnatci vzhledem evokující malé psy: ďábli medvědovití alias tasmánští čerti, respektive tři samičky.",139,yes,,yes,
728,Stanza,podotýkal,podotýkat,VERB,"Současná úroveň cen energií a tlak inflace na evropskou ekonomiku vytváří obrovské sociální napětí, členské státy EU očekávají, že Evropská komise do konce měsíce přinese účinná opatření, podotýkal Síkela.",5,yes,,yes,
729,UDPipe,Sturgeonová,Sturgeonová,PROPN,"Sturgeonová je známá jako skvělá stratéžka, právě díky ní SNP opakovaně vyhrávala volby.",68,yes,,yes,
730,UDPipe,záštitu,záštita,NOUN,Přesto jeho nové soukromé bezpečnostní konferenci dal záštitu ministr kultury Lubomír Zaorálek.,96,yes,,yes,
731,UDPipe,Ryneš,Ryneš,PROPN,"Matěj Ryneš si na levé straně nevěřil na střelu z první a ještě dělal kličku do středu, kterou přečetl Sadegh Moharrami a míč vypíchl ke spoluhráči.",112,yes,,yes,
732,UDPipe,Oblakem,Oblak,PROPN,Nic se mu ale nedařilo a vrcholem byla penalta zlikvidovaná Janem Oblakem ve 105. minutě.,3,yes,,yes,
733,UDPipe,rouškovné,rouškovné,NOUN,"Maláčová na to konto popuzeně prohlásila, že už ji unavují otázky, kde na rouškovné stát vezme peníze.",45,yes,,yes,
734,Stanza,reportáži,reportáž,NOUN,"Z nespočetných zážitků z cestování vycházela touha se o to nově nabyté rozdělit, ať už v reportáži nebo v knize.",347,yes,,yes,
735,Stanza,PDF,PDF,NOUN,"Připravená je i aplikace, ve které z pořízených snímků a popisků poskládáte inspekční report v PDF.",147,no,X,yes,
736,UDPipe,siliqua,siliqua,X,"Mnohdy nazývaný dvojstruk (bilomentum, lomentise siliqua), vznikl ze dvou plodolistů, je tedy pravý cenokarpický plod.",1,yes,,yes,
737,UDPipe,sestrami,sestra,NOUN,"Smířil se se svými bratry i sestrami, přičemž některé najednou vidí v úplně jiném světle než dříve.",153,yes,,yes,
738,UDPipe,dětském,dětský,ADJ,"Jako součást areálu byla plánována také umělecká díla – nezrealizovaná socha atleta a mramorová socha vodníka v dětském brouzdališti, která byla zrealizována a dochovala se dodnes.",540,yes,,yes,
739,Stanza,",",",",PUNCT,"Mnohonárodní bojové uskupení NATO na Slovensku bude čítat 2100 vojáků, vedle příslušníků českých a slovenských ozbrojených sil v ní budou také vojáci USA, Polska, Německa, Nizozemska a Slovinska.",5010036,yes,,yes,
740,Stanza,Čtyřhvězdičkový,čtyřhvězdičkový,ADJ,"Čtyřhvězdičkový hotel Thermal, který je neodmyslitelně spjat nejen s lázeňskými Karlovými Vary, ale především s filmovým festivalem, prochází rozsáhlou.",7,yes,,yes,
741,UDPipe,hormonu,hormon,NOUN,"Ten způsobil jev zvaný gigantismus, při němž dochází v hypofýze (podvěsek mozkový) k nadměrné produkci růstového hormonu.",91,yes,,yes,
742,UDPipe,hejtmanka,hejtmanka,NOUN,"Volební jednička a hejtmanka Jaroslava Pokorná Jermanová zatím do štábu nedorazila, čeká se na její příchod.",176,yes,,yes,
743,Stanza,.,.,PUNCT,"Doufala jsem, že to celé brzo skončí, ale měla jsem strach o sebe, rodinu i kamarády.",5115125,yes,,yes,
744,UDPipe,Veracruz,Veracruz,PROPN,"Naučil se, že útoky ze strany (používané Scottem v Cerro Gordo) jsou často efektivnější nežli přímé čelní útoky a také hodnotu obléhacích operací (Veracruz).",20,yes,,yes,
745,UDPipe,publikuje,publikovat,VERB,"Thomson publikuje společně Hustonem odbornou stať z oboru elektrotechniky v prestižním Journal of the Franklin Institute, ve které jsou shrnuta pozorování šíření elektrických vln prostorem.",188,yes,,yes,
746,UDPipe,Podívali,podívat,VERB,Podívali jsme se na něj z pohledu sudích.,35,yes,,yes,
747,Stanza,les,les,NOUN,Masarykův les (jako dodnes živoucí dar prezidentu T. G. Masarykovi ) by se měl stát důstojným místem připomínajícím vztah prezidenta T. G. Masaryka k Izraeli.,969,yes,,yes,
748,UDPipe,současné,současný,ADJ,"V současné době tomu brání peněžní systém, který nutí výrobce zavádět provizorní řešení a lidskou práci kvůli krátkodobé návratnosti investic do výroby.",12607,yes,,yes,
