id,tool,token,lemma,assigned_pos,context,absolute_freq,pos_correct,correct_pos,lemma_correct,correct_lemma
591,Stanza,το,ο,DET,"Επιπλέον, δρομολογείται και η δημιουργία ενός νέου σύγχρονου ΚΕΠΑ στο Στάδιο Ειρήνης και Φιλίας ικανό να εξυπηρετεί καθημερινά εκατοντάδες πολίτες.",2950215,yes,,yes,
592,Stanza,Ψαροτρομάρα,ψαροτρομάρα,NOUN,Τα ίδια τα παιδιά κατά την διάρκεια της παράστασης «νιώθουν» την αδικία και ουσιαστικά βοηθούν να επαναστατήσουν τα ψαράκια ενάντια στον Ψαροτρομάρα και τα σχέδια του να φτιάξει ένα μεγάλο παλάτι γκρεμίζοντας τα σπίτια τους στον βυθό της Ψαροχώρας.,10,no,PROPN,no,Ψαροτρομάρας
593,UDPipe,GBL,GBL,X,Για την Stoiximan GBL είχε 5,63,yes,,yes,
594,UDPipe,Μερομήνια,Μερομήνια,PROPN,"Τα Μερομήνια είναι μια παλαιά μέθοδος «πρόβλεψης» του καιρού για όλο τον ερχόμενο χρόνο, που εμπιστεύονταν ιδιαίτερα οι παλαιότερες γενιές.",34,yes,,yes,
595,Stanza,85.800,85.800,NUM,"Πολλές εργασίες χειρωνακτικής εργασίας περιλαμβάνονταν επίσης στη λίστα ασφαλών θέσεων εργασίας της Adzuna και ιδιαίτερα οι χειριστές μηχαμημάτων για την κατασκευή οδοστρωμάτων, με μέσο μισθό 85.800 λίρες.",1,yes,,yes,
596,Stanza,καταφύγουν,καταφεύγω,VERB,Στις περισσότερες περιπτώσεις τα περιστατικά αφορούσαν ιώσεις και covid αλλά δεν έλειψαν και εκείνοι που αναγκάστηκαν να καταφύγουν στο Νοσοκομείο Τρικάλων λόγω υπερβολικής κατανάλωσης φαγητού ή αλκοόλ.,162,yes,,yes,
597,UDPipe,Φιλελελεύθερους,φιλελελεύθερος,ADJ,από τους Φιλελελεύθερους και 2 από την άκρα δεξιά.,1,no,NOUN,yes,
598,Stanza,After,After,X,"Ένα πλέγμα τριών solo παραστατικών εμπειριών, όπως δημιουργήθηκε και διαμορφώθηκε από την οικογένεια της Life After Death και παρουσιάστηκε για πρώτη φορά τον Απρίλιο του 2022, κερδίζοντας τις εντυπώσεις του κοινού.",133,yes,,yes,
599,Stanza,traveler,traveler,X,Συνέχισε να ανακαλύπτεις και να εξερευνάς σαν πραγματικός traveler.,4,yes,,yes,
600,UDPipe,κατάφωρη,κατάφωρος,ADJ,"Είναι η πρώτη φορά που στην Ιταλία λαμβάνεται μια τέτοια απόφαση και οι συγγενείς των θυμάτων κάνουν λόγο για κατάφωρη αδικία, από την στιγμή που θεωρούν ότι, έπειτα από σειρά ελέγχων, είχε αποδειχθεί η ουσιαστική ευθύνη της οικοδομικής επιχείρισης.",145,yes,,yes,
601,Stanza,θα,θα,AUX,"Δεν ήξερε ότι θα κάνει τέτοιο κακό, τέτοια καταστροφή είδατε τι έγινε στην Πάλτση.",684206,yes,,yes,
602,UDPipe,.ο,.ο,NOUN,ο Αμερικανός Τόμας Τζόρνταν αναδείχθηκε πρώτος ριμπάουντερ με μ.ο.,592,yes,,no,μ.ο.
603,Stanza,σχεδιασμένες,σχεδιασμένος,ADJ,"Πρώην κρατούμενοι στα κολαστήρια IK-3 τονίζουν ότι οι φυλακές αυτού του είδους είναι σχεδιασμένες να κάνουν τους έγκλειστους να αισθάνονται απελπισμένοι και να χάνουν κάθε ελπίδα, αλλά και να συντρίβουν την οποιαδήποτε επαναστατική διάθεση.",165,yes,,yes,
604,UDPipe,Συνηθίζει,συνηθίζω,VERB,Συνηθίζει να εκτελεί μόνος του τις πολεμικές σκηνές και θεωρείται γενικά ως αντιήρωας.,13,yes,,yes,
605,Stanza,επισκεφτώ,επισκεφτώ,VERB,"Έλεγε πως ήταν πολύ μόνος και μου ζητούσε να τον επισκεφτώ», ανέφερε η Ρόλιν και κατηγόρησε τα παιδιά του ηθοποιού πως δεν της επέτρεψαν να τον αποχαιρετήσει.",98,yes,,no,επισκέπτομαι
606,Stanza,εκρηκτικοί,εκρηκτικός,ADJ,"Μια θεωρία αναφέρεται στους υποδοχείς πόνου στον εγκέφαλο που συνδέονται με τις μήνιγγες (μεμβράνες που προστατεύουν τον εγκέφαλο και το νωτιαίο μυελό)», λέει η Δρ.",47,yes,,yes,
607,Stanza,αγρούς,αγρός,NOUN,Οι πλαγιές του βουνού είναι κατάφυτες από κήπους και αγρούς μέχρι ένα ορισμένο ύψος.,97,yes,,yes,
608,UDPipe,Εισαγωγής,εισαγωγή,NOUN,"Ενώ, δεν παρέλειψε να τονίσει ότι θα μεταφέρει και το ζήτημα της Ελάχιστης Βάσης Εισαγωγής των στρατιωτικών σχολών, καθώς αυτή ορίζεται από την ηγεσία του Υπουργείου Εθνικής Άμυνας.",241,yes,,yes,
609,Stanza,Διαφωνούμε,διαφωνώ,VERB,Διαφωνούμε με την άποψη του δημάρχου ότι είναι πολιτική η απόφαση.,25,yes,,yes,
610,UDPipe,ο,ο,DET,"Πέραν από το αν έχει δίκιο ή άδικο ο αμερικανός αναλυτής, η λογική του συγκρούεται πλήρως με την επίπλαστη εικόνα της συνεχούς και απρόσκοπτης ανόδου που κυριαρχεί σε ένα σημαντικό κομμάτι της ελληνικής κοινωνίας και της ίδιας της κυβέρνησης.",937163,yes,,yes,
611,Stanza,ΤΕΕ,ΤΕΕ,NOUN,"Το ΤΕΕ υλοποιεί αυτή την περίοδο, μέσα από συνεργασία με εξειδικευμένους αναδόχους, το Εθνικό Μητρώο Υποδομών, που αποτελεί υποσύστημα του Ενιαίους Ψηφιακού Χάρτη.",393,no,PROPN,yes,
612,UDPipe,καρφωμένο,καρφωμένος,VERB,"Σε αντίθεση με τους τρεις πρώτους δρομείς, οι οποίοι είδαν το καρφωμένο ακόντιο και το απέφυγαν, ο Μεταξάτος, έπεσε πάνω στο ακόντιο, καθώς δεν το είχε αντιληφθεί.",76,yes,,yes,
613,UDPipe,Τερίμ,Τερίμ,X,"Παρελθόν από τον Βόλο αποτελεί και τυπικά ο Χρήστος Κόντης, ο οποίος αναμένεται να αναλάβει τον Παναθηναϊκό για τα τελευταία δύο παιχνίδια του στη σεζόν, μετά και τη λήξη της συνεργασίας με τον Φατίχ Τερίμ.",342,no,PROPN,yes,
614,UDPipe,ανώτερη,ανώς,ADJ,"Οι ρατσιστές πιστεύουν ότι η φυλή με συγκεκριμένα εξωτερικά ή ανθρωπολογικά χαρακτηριστικά, έχει το δικαίωμα να θεωρεί εαυτόν ανώτερη από τις άλλες.",940,yes,,no,ανώτερος
615,UDPipe,το,ο,DET,"Εντυπωσιακά ποσοστά τηλεθέασης σημείωσε το πρωτοχρονιάτικο ρεβεγιόν στο «Σπίτι με το MEGA» Εντυπωσιακά πυροτεχνήματα φώτισαν τον ουρανό πάνω από την Ακρόπολη, τη Βουλή και το Σύνταγμα, δημιουργώντας ένα πραγματικά φαντασμαγορικό θέαμα.",1989785,yes,,yes,
616,UDPipe,1913,1913,NOUN,"Το 1913, κατά την πρώτη απογραφή της νέας εξουσίας στο Μεσολόγγο, καταγράφηκαν 295",741,no,NUM,yes,
617,UDPipe,195,195,NUM,"1954, Ισταμπούλ, 1954, σελ.",10697,yes,,yes,
618,Stanza,Νεολαίας,νεολαία,NOUN,"Πρόκειται για μία πολιτιστική δράση με την «υπογραφή» του περιοδικού δρόμου «Σχεδία» και με την υποστήριξη του Οργανισμού Πολιτισμού, Αθλητισμού και Νεολαίας Δήμου Αθηναίων (ΟΠΑΝΔΑ).",543,yes,,yes,
619,Stanza,Σωματείο,σωματείο,NOUN,Συγκέντρωση πραγματοποιείται έξω από το Υπουργείο Υγείας από γονείς σε συντονισμό με το Σωματείο Εργαζομένων του Νοσοκομείου Παίδων «Η ΑΓΙΑ ΣΟΦΙΑ» για να αποτραπεί η ιδιωτικοποίηση της Ογκολογικής Μονάδας Παίδων του Νοσοκομείου.,663,yes,,yes,
620,Stanza,Βασίλης,Βασίλη,PROPN,"Ορισμένοι εκτίμησαν ορθά ότι πρώτος «εβλήθη» ο υπουργός Υγείας Βασίλης Κικίλιας, ο οποίος το πρωί της περασμένης Τρίτης είχε σπεύσει όντως να προαναγγείλει το τρίτο lockdown στην Αττική.",5273,yes,,no,Βασίλης
621,Stanza,Σεβασμιώτατος,σεβάσμιοτα,ADJ,"Η ΔΙΣ κατά τη χθεσινή της συνεδρίαση έκανε αποδεκτή μια επιστολή παραίτησης, την οποία λίγες ώρες μετά ο ίδιος ο Σεβασμιώτατος Θήρας διέψευσε, καταγγέλοντας ότι δεν είναι έγκυρη.",397,no,NOUN,no,σεβασμιώτατος
622,UDPipe,"ΥΠΕΞ,",υπεξ,NOUN,"Σύμφωνα με την ανακοίνωση του αμερικανικού ΥΠΕΞ, οι κ.κ.",218,yes,,no,ΥΠΕΞ
623,Stanza,6.990,6.990,NUM,Έχει έκταση 6.990 τετραγωνικά χιλιόμετρα.,1,yes,,yes,
624,UDPipe,ασθενών,ασθενής,NOUN,Οι εισαγωγές νέων ασθενών Covid-19 στα νοσοκομεία της επικράτειας είναι 5,5586,yes,,yes,
625,UDPipe,τόσο,τόσο,ADV,"Δεν είναι εύκολο να εκνευρίζεις τους παίκτες με τα ίδια πράγματα και να απαιτείς την τελειότητα από αυτούς, αλλά είμαι πεπεισμένος ότι οι μικρές λεπτομέρειες που κάποιοι μπορεί να μην βλέπουν τόσο σημαντικές είναι συχνά αυτές που κάνουν τη διαφορά.",51198,yes,,yes,
626,UDPipe,ιδιαίτερή,ιδιαίτερός,ADJ,Παράλληλα ιδιαίτερή ζημιά προκαλεί το σκληρό lockdown της μια αγορά από την οποία περιμένει πολλά ο ελληνικός τουρισμός.,9,yes,,no,ιδιαίτερος
